"","idPlayerNBA","namePlayer","yearSeason","yearSeasonFirst","yearsPlayed","maxYrsPlayed","groupPosition","AllNBA10yr","agePlayer","slugTeamBREF","countGames","minutes","ratioPER","pctTrueShooting","pct3PRate","pctFTRate","pctORB","pctDRB","pctTRB","pctAST","pctSTL","pctBLK","pctTOV","pctUSG","ratioOWS","ratioDWS","ratioWS","ratioWSPer48","ratioOBPM","ratioDBPM","ratioBPM","ratioVORP","countTeamsPlayerSeason","countGamesStarted","pctFG","pctFG3","pctFG2","pctEFG","pctFT","minutesTotals","fgmTotals","fgaTotals","fg3mTotals","fg3aTotals","fg2mTotals","fg2aTotals","ftmTotals","ftaTotals","orbTotals","drbTotals","trbTotals","astTotals","stlTotals","blkTotals","tovTotals","pfTotals","ptsTotals","countTeamsPlayerSeasonTotals","minpergame"
"503",72,"Kenny Anderson",1992,1992,0,13,"G",0,21,"NJN",64,1086,12.8,0.43,0.027,0.204,0.036,0.09,0.062,0.265,0.03,0.5,0.156,0.229,-0.6,1.1,0.5,0.022,-2.7,-0.9,-3.6,-0.5,1,13,0.39,0.231,0.394,0.393,0.745,1086,187,480,3,13,184,467,73,98,38,89,127,203,67,9,97,68,450,1,16.96875
"504",78195,"Larry Smith",1981,1981,0,12,"F",0,23,"GSW",82,2578,14.8,0.54,0,0.507,0.183,0.245,0.214,0.046,0.013,0.014,0.167,0.134,3.7,2.4,6.1,0.113,0.9,0.5,1.4,2.2,1,0,0.512,0,0.512,0.512,0.588,2578,304,594,0,0,304,594,177,301,433,561,994,93,70,63,146,316,785,1,31.4390243902439
"505",399,"Sean Rooks",1993,1993,0,11,"C",0,23,"DAL",72,2087,14.7,0.528,0.003,0.521,0.093,0.193,0.139,0.073,0.9,0.025,0.148,0.21,0.8,0.7,1.5,0.034,-1.8,-0.7,-2.5,-0.3,1,68,0.493,0,0.494,0.493,0.602,2087,368,747,0,2,368,745,234,389,196,340,536,95,38,81,160,204,970,1,28.9861111111111
"506",200779,"Steve Novak",2007,2007,0,10,"F",0,23,"HOU",35,191,7.7,0.501,0.78,0.04,0.024,0.132,0.078,0.049,0.014,0,0.073,0.134,0.1,0.3,0.4,0.091,-2.3,-0.6,-2.9,0,1,1,0.36,0.333,0.455,0.49,0.01,191,18,50,13,39,5,11,2,2,4,22,26,6,5,0,4,21,51,1,5.45714285714286
"507",201,"Chris Dudley",1988,1988,0,15,"C",0,22,"CLE",55,513,12.1,0.505,0,0.518,0.175,0.157,0.165,0.063,0.012,0.022,0.156,0.166,0.3,0.7,1,0.093,-1.4,-0.1,-1.5,0.1,1,1,0.474,0,0.474,0.474,0.563,513,65,137,0,0,65,137,40,71,74,70,144,23,13,19,31,87,170,1,9.32727272727273
"508",76832,"Gail Goodrich",1966,1966,0,13,"G",1,22,"LAL",65,1008,11.9,0.448,0,0.296,0,0,0,0.139,0,0,0,0,0,0.7,0.7,0.031,0,0,0,0,1,0,0.404,0,0.404,0.404,0.691,1008,203,503,0,0,203,503,103,149,0,0,130,103,0,0,0,103,509,1,15.5076923076923
"509",77691,"Calvin Natt",1980,1980,0,10,"F",0,23,"TOT",78,2857,17,0.524,0.007,0.323,0.088,0.167,0.127,0.091,0.016,0.7,0.118,0.232,3.5,3.7,7.1,0.12,0.5,-0.2,0.3,1.7,1,0,0.479,0.333,0.48,0.48,0.73,2857,622,1298,3,9,619,1289,306,419,239,452,691,169,102,34,198,205,1553,1,36.6282051282051
"510",76500,"Bob Dandridge",1970,1970,0,12,"F",1,22,"MIL",81,2461,15.2,0.528,0,0.295,0,0,0,0.146,0,0,0,0,3.2,2.8,6,0.116,0,0,0,0,1,0,0.485,0,0.485,0.485,0.754,2461,434,895,0,0,434,895,199,264,0,0,625,292,0,0,0,279,1067,1,30.3827160493827
"511",677,"Eric Williams",1996,1996,0,11,"F",0,23,"BOS",64,1470,13.3,0.506,0.018,0.546,0.068,0.098,0.083,0.076,0.019,0.5,0.115,0.224,0.7,0.9,1.6,0.052,-2.1,-1.4,-3.6,-0.6,1,6,0.441,0.3,0.444,0.444,0.671,1470,241,546,3,10,238,536,200,298,92,125,217,70,56,11,88,147,685,1,22.96875
"512",2594,"Kyle Korver",2004,2004,0,14,"F",0,22,"PHI",74,882,10.1,0.489,0.633,0.073,0.04,0.107,0.074,0.083,0.015,0.7,0.108,0.202,0.2,0.8,1,0.054,-0.3,-2.3,-2.6,-0.1,1,0,0.352,0.391,0.283,0.476,0.792,882,115,327,81,207,34,120,19,24,30,81,111,40,25,8,41,102,330,1,11.9189189189189
"513",78549,"Gus Williams",1976,1976,0,11,"G",1,22,"GSW",77,1728,17,0.473,0,0.273,0.035,0.053,0.044,0.193,0.036,0.8,0,0,1.6,2.6,4.2,0.117,0.6,0.2,0.8,1.2,1,0,0.428,0,0.428,0.428,0.742,1728,365,853,0,0,365,853,173,233,62,97,159,240,140,26,0,143,903,1,22.4415584415584
"514",378,"Craig Ehlo",1984,1984,0,13,"G",0,22,"HOU",7,63,8.2,0.419,0,0.037,0.069,0.085,0.077,0.124,0.022,0,0.099,0.19,0,0.1,0,0.018,-3.1,-1.1,-4.3,0,1,0,0.407,0,0.407,0.407,0.01,63,11,27,0,0,11,27,1,1,4,5,9,6,3,0,3,13,23,1,9
"515",76874,"Rickey Green",1978,1978,0,14,"G",0,23,"GSW",76,1098,9.3,0.41,0,0.24,0.044,0.063,0.054,0.176,0.024,0,0.16,0.176,-0.7,1.1,0.3,0.014,-3.1,-0.6,-3.8,-0.5,1,0,0.381,0,0.381,0.381,0.6,1098,143,375,0,0,143,375,54,90,49,67,116,149,58,1,79,95,340,1,14.4473684210526
"516",1453,"Walter Davis",1978,1978,0,14,"F",1,23,"PHO",81,2590,22.1,0.577,0,0.312,0.062,0.132,0.096,0.165,0.019,0.4,0.143,0.285,6.7,3.4,10.1,0.187,3.8,-0.5,3.3,3.5,1,0,0.526,0,0.526,0.526,0.83,2590,786,1494,0,0,786,1494,387,466,158,326,484,273,113,20,283,242,1959,1,31.9753086419753
"517",1134,"Ike Austin",1992,1992,0,10,"C",0,22,"UTA",31,112,15,0.515,0,0.652,0.116,0.231,0.176,0.067,0.9,0.011,0.119,0.259,0.1,0.2,0.3,0.112,-2.8,-2.4,-5.2,-0.1,1,0,0.457,0,0.457,0.457,0.633,112,21,46,0,0,21,46,19,30,11,24,35,5,2,2,8,20,61,1,3.61290322580645
"518",2209,"Vladimir Radmanovic",2002,2002,0,11,"F",0,21,"SEA",61,1230,12.7,0.528,0.444,0.203,0.044,0.174,0.11,0.098,0.025,0.015,0.157,0.173,0.6,1.5,2.1,0.084,-0.6,0.7,0,0.6,1,16,0.412,0.42,0.406,0.506,0.681,1230,146,354,66,157,80,197,49,72,45,185,230,81,56,24,72,119,407,1,20.1639344262295
"519",2419,"Tayshaun Prince",2003,2003,0,13,"F",0,22,"DET",42,435,11.7,0.546,0.398,0.144,0.013,0.111,0.061,0.099,0.013,0.024,0.143,0.162,0.2,0.6,0.8,0.084,-2.1,0.1,-2,0,1,5,0.449,0.426,0.465,0.534,0.647,435,53,118,20,47,33,71,11,17,5,40,45,24,10,14,21,25,137,1,10.3571428571429
"520",78633,"Danny Young",1985,1985,0,10,"G",0,22,"SEA",3,26,0.5,0.2,0.1,0,0,0.134,0.067,0.102,0.056,0,0.167,0.193,-0.2,0,-0.1,-0.188,-11.6,2.1,-9.4,0,1,0,0.2,0,0.222,0.2,0,26,2,10,0,1,2,9,0,0,0,3,3,2,3,0,2,2,4,1,8.66666666666667
"521",323,"Greg Foster",1991,1991,0,12,"F",0,22,"WSB",54,606,10.9,0.496,0.024,0.289,0.093,0.179,0.136,0.088,0.01,0.021,0.159,0.195,-0.1,0.7,0.6,0.046,-3.7,-0.5,-4.1,-0.3,1,3,0.46,0,0.471,0.46,0.689,606,97,211,0,5,97,206,42,61,52,99,151,37,12,22,45,112,236,1,11.2222222222222
"522",221,"Clar. Weatherspoon",1993,1993,0,12,"F",0,22,"PHI",82,2654,15,0.519,0.004,0.387,0.073,0.167,0.12,0.089,0.016,0.015,0.125,0.224,1.1,2.2,3.3,0.059,-1.7,-0.2,-1.9,0.1,1,82,0.469,0.25,0.47,0.47,0.713,2654,494,1053,1,4,493,1049,291,408,179,410,589,147,85,67,176,188,1280,1,32.3658536585366
"523",78614,"Mike Woodson",1981,1981,0,10,"G",0,22,"NYK",81,949,10.9,0.474,0.013,0.172,0.038,0.08,0.058,0.111,0.018,0.7,0.119,0.195,0,0.8,0.9,0.044,-3,-1.4,-4.4,-0.6,1,0,0.442,0.2,0.446,0.444,0.766,949,165,373,1,5,164,368,49,64,33,64,97,75,36,12,54,95,380,1,11.716049382716
"524",101141,"Ersan Ilyasova",2007,2007,0,11,"F",0,19,"MIL",66,973,12.1,0.5,0.408,0.245,0.069,0.16,0.114,0.078,0.014,0.014,0.113,0.21,0.5,0.5,1,0.051,-1.1,-2.3,-3.4,-0.4,1,14,0.383,0.365,0.395,0.457,0.787,973,139,363,54,148,85,215,70,89,58,131,189,49,27,17,51,147,402,1,14.7424242424242
"525",78388,"Jack Twyman",1956,1956,0,10,"F",1,21,"ROC",72,2186,15.9,0.464,0,0.302,0,0,0,0,0,0,0,0,2.8,3.1,5.9,0.129,0,0,0,0,1,0,0.422,0,0.422,0.422,0.685,2186,417,987,0,0,417,987,204,298,0,0,466,171,0,0,0,239,1038,1,30.3611111111111
"526",469,"Jamal Mashburn",1994,1994,0,10,"F",1,21,"DAL",79,2896,13.2,0.48,0.216,0.317,0.039,0.103,0.068,0.158,0.016,0.3,0.135,0.266,-0.2,1,0.9,0.014,-0.2,-2.2,-2.5,-0.4,1,73,0.406,0.284,0.44,0.437,0.699,2896,561,1382,85,299,476,1083,306,438,107,246,353,266,89,14,245,205,1513,1,36.6582278481013
"527",78041,"Jeff Ruland",1982,1982,0,11,"C",0,23,"WSB",82,2214,18.8,0.623,0.004,0.607,0.127,0.247,0.188,0.091,0.01,0.015,0.2,0.224,3.7,4.1,7.8,0.17,1,1.5,2.6,2.6,1,0,0.561,0.333,0.562,0.561,0.752,2214,420,749,1,3,419,746,342,455,253,509,762,134,44,58,237,319,1183,1,27
"528",201147,"Corey Brewer",2008,2008,0,10,"F",0,21,"MIN",79,1803,8.3,0.429,0.074,0.226,0.051,0.139,0.094,0.091,0.022,0.011,0.143,0.156,-1.4,1.2,-0.2,-0.005,-3.9,0.8,-3.2,-0.5,1,35,0.374,0.194,0.389,0.382,0.8,1803,182,486,7,36,175,450,88,110,82,210,292,111,76,25,89,188,459,1,22.8227848101266
"529",200755,"JJ Redick",2007,2007,0,11,"G",0,22,"ORL",42,622,13,0.569,0.503,0.308,0.02,0.081,0.052,0.097,0.01,0,0.087,0.181,1.2,0.5,1.7,0.134,1.3,-2.6,-1.4,0.1,1,0,0.41,0.388,0.433,0.508,0.9,622,80,195,38,98,42,97,54,60,10,42,52,36,12,0,21,52,252,1,14.8095238095238
"530",941,"Ennis Whatley",1984,1984,0,13,"G",0,21,"CHI",80,2159,13.5,0.519,0.004,0.36,0.033,0.072,0.052,0.434,0.027,0.5,0.294,0.175,-0.3,2.2,1.9,0.043,-1.7,-1.2,-2.9,-0.5,1,73,0.469,0,0.471,0.469,0.73,2159,261,556,0,2,261,554,146,200,63,134,197,662,119,17,268,223,668,1,26.9875
"531",76618,"T.R. Dunn",1978,1978,0,13,"G",0,22,"POR",63,768,11.7,0.448,0,0.233,0.087,0.111,0.1,0.076,0.028,0.6,0.117,0.154,0.4,1.2,1.6,0.099,-1.2,1.1,-0.1,0.4,1,0,0.417,0,0.417,0.417,0.661,768,100,240,0,0,100,240,37,56,63,84,147,45,46,8,35,74,237,1,12.1904761904762
"532",2736,"Luol Deng",2005,2005,0,13,"F",0,19,"CHI",61,1663,14.2,0.496,0.181,0.251,0.062,0.154,0.108,0.148,0.015,0.012,0.141,0.224,0.1,2.9,3,0.086,-1.2,1.8,0.6,1.1,1,45,0.434,0.265,0.472,0.458,0.741,1663,280,645,31,117,249,528,120,162,92,230,322,135,48,27,118,98,711,1,27.2622950819672
